store_id,name,address,city,state,zip_code,latitude,longitude,phone,store_type,hours_mon_fri,hours_sat,hours_sun
397,CVS Pharmacy,1270 Main St.,West Warwick,RI,02893,41.70386,-71.52396,(401) 822-2762,pharmacy,07:00 AM - 09:00 PM,07:00 AM - 09:00 PM,07:00 AM - 09:00 PM
1544,CVS Pharmacy,151 Franklin St.,Westerly,RI,02891,41.35707,-71.80859,(401) 596-8182,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
971,CVS Pharmacy,150 Granite Street,Westerly,RI,02891,41.36913,-71.81914,(401) 348-2070,pharmacy,Open 24 Hours - Open 24 Hours,Open 24 Hours - Open 24 Hours,Open 24 Hours - Open 24 Hours
2474,CVS Pharmacy,450 Clinton St.,Woonsocket,RI,02895,42.00717,-71.50626,(401) 767-2120,pharmacy,Closed - Closed,Closed - Closed,Closed - Closed
590,CVS MinuteClinic,1054 Cass Avenue,Woonsocket,RI,02895,42.0043,-71.47993,(401) 767-3600,minuteclinic,07:00 AM - 10:00 PM,07:00 AM - 11:00 PM,07:00 AM - 10:00 PM
8320,CVS Pharmacy,"1187 Main St., Po Box 58",Wyoming,RI,02898,41.51377,-71.69798,(401) 539-4000,pharmacy,07:00 AM - 10:00 PM,07:00 AM - 10:00 PM,07:00 AM - 10:00 PM
3543,CVS Pharmacy,902 W. Greenwood St.,Abbeville,SC,29620,34.16113,-82.38437,(864) 459-5406,pharmacy,08:00 AM - 09:00 PM,09:00 AM - 09:00 PM,10:00 AM - 07:00 PM
16653,CVS Pharmacy,2545 Whiskey Rd,Aiken,SC,29803,33.50407,-81.71174,(803) 644-2711,pharmacy,,,
4295,CVS MinuteClinic,2062 Whiskey Road,Aiken,SC,29803,33.51844,-81.71614,(803) 648-2339,minuteclinic,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
4523,CVS Pharmacy,1638 Richland Ave W,Aiken,SC,29801,33.5654,-81.7406,(803) 648-3203,pharmacy,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM
5529,CVS Pharmacy,1041 York Street,Aiken,SC,29801,33.57651,-81.70414,(803) 649-0521,pharmacy,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM
16555,CVS Pharmacy,3519 Clemson Blvd,Anderson,SC,29621,34.54938,-82.68005,(864) 224-3972,pharmacy,,,
3541,CVS Pharmacy,109 Highway 28 By-Pass,Anderson,SC,29624,34.47381,-82.653,(864) 296-9734,pharmacy,08:00 AM - 10:00 PM,09:00 AM - 10:00 PM,09:00 AM - 09:00 PM
3838,CVS MinuteClinic,1405 East Greenville Street,Anderson,SC,29621,34.52709,-82.63814,(864) 224-8797,minuteclinic,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
3846,CVS Pharmacy,922 Highway 28 Byp,Anderson,SC,29624,34.49915,-82.68098,(864) 224-7469,pharmacy,08:00 AM - 09:00 PM,09:00 AM - 07:00 PM,10:00 AM - 07:00 PM
4111,CVS Pharmacy,2814 N Main St.,Anderson,SC,29621,34.53232,-82.66317,(864) 224-3562,pharmacy,Open 24 Hours - Open 24 Hours,Open 24 Hours - Open 24 Hours,Open 24 Hours - Open 24 Hours
7508,CVS Pharmacy,9912 Dunbarton Blvd,Barnwell,SC,29812,33.24526,-81.36692,(803) 259-3649,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,09:00 AM - 09:00 PM
3578,CVS Pharmacy,120 West Columbia Avenue,Batesburg,SC,29006,33.90993,-81.53029,(803) 532-5564,pharmacy,08:00 AM - 09:00 PM,09:00 AM - 09:00 PM,10:00 AM - 07:00 PM
4388,CVS Pharmacy,4295 Jefferson Davis Hwy.,Beech Island,SC,29842,33.50385,-81.89724,(803) 593-5196,pharmacy,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM
5536,CVS Pharmacy,222 South Main St.,Belton,SC,29627,34.52075,-82.49183,(864) 338-6996,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
5518,CVS Pharmacy,"1085 Cottingham Blvd., #3",Bennettsville,SC,29512,34.63579,-79.70174,(843) 479-8355,pharmacy,09:00 AM - 08:00 PM,10:00 AM - 06:00 PM,10:00 AM - 07:00 PM
7598,CVS Pharmacy,523 S. Main St,Bishopville,SC,29010,34.21092,-80.25663,(803) 484-5484,pharmacy,09:00 AM - 08:00 PM,09:00 AM - 06:00 PM,10:00 AM - 06:00 PM
16641,CVS Pharmacy,1050 Fording Island Rd,Bluffton,SC,29910,32.25445,-80.84999,(843) 815-8191,pharmacy,,,
4489,CVS MinuteClinic,1006 Fording Island Road,Bluffton,SC,29910,32.25702,-80.85076,(843) 815-2801,minuteclinic,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
17900,CVS Pharmacy,3659 Boiling Springs Rd.,Boiling Springs,SC,29316,35.04592,-81.98217,(864) 274-6018,pharmacy,,,
7567,CVS MinuteClinic,1888 Boiling Springs Road,Boiling Springs,SC,29316,35.01655,-81.9602,(864) 599-0920,minuteclinic,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
4281,CVS Pharmacy,2500 Broad Street,Camden,SC,29020,34.27259,-80.60894,(803) 432-5103,pharmacy,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,09:00 AM - 09:00 PM
3876,CVS Pharmacy,2410 Charleston Hwy,Cayce,SC,29033,33.94783,-81.07921,(803) 796-2586,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,09:00 AM - 08:00 PM
4628,CVS Pharmacy,500 Knox Abbott Dr.,Cayce,SC,29033,33.98555,-81.05689,(803) 796-3116,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 11:00 PM,08:00 AM - 10:00 PM
1039,CVS MinuteClinic,59 George St.,Charleston,SC,29401,32.78355,-79.93627,(843) 720-8523,minuteclinic,Open 24 Hours - Open 24 Hours,Open 24 Hours - Open 24 Hours,Open 24 Hours - Open 24 Hours
11442,CVS Pharmacy,"877 Island Park Dr, Suite 100",Charleston,SC,29492,32.86281,-79.90557,(843) 416-7997,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
16730,CVS Pharmacy,2070 Sam Rittenberg Blvd,Charleston,SC,29407,32.80017,-80.03071,(843) 766-2130,pharmacy,,,
2243,CVS MinuteClinic,2566 Ashely River Road Rte 21,Charleston,SC,29414,32.83375,-80.04447,(843) 769-6560,minuteclinic,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
3560,CVS Pharmacy,1020 Orange Grove Rd.,Charleston,SC,29407,32.82096,-79.99152,(843) 556-4064,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
3801,CVS Pharmacy,2152 Savannah Hwy.,Charleston,SC,29414,32.79147,-80.03703,(843) 556-8974,pharmacy,07:00 AM - 10:00 PM,07:00 AM - 10:00 PM,07:00 AM - 10:00 PM
3870,CVS Pharmacy,4400 Dorchester Rd,Charleston,SC,29405,32.85507,-80.01141,(843) 554-6192,pharmacy,08:30 AM - 08:00 PM,10:00 AM - 06:00 PM,11:00 AM - 06:00 PM
443,CVS Pharmacy,1739 Maybank Hwy,Charleston,SC,29412,32.76183,-79.9756,(843) 795-0792,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
483,CVS Pharmacy,983 Harborview Rd,Charleston,SC,29412,32.74165,-79.93548,(843) 795-3216,pharmacy,09:00 AM - 09:00 PM,08:00 AM - 09:00 PM,10:00 AM - 09:00 PM
3565,CVS Pharmacy,901 Market St.,Cheraw,SC,29520,34.68932,-79.89726,(843) 537-9374,pharmacy,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,09:00 AM - 07:00 PM
7583,CVS Pharmacy,109 W. Manning St.,Chesnee,SC,29323,35.14247,-81.86109,(864) 461-3123,pharmacy,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM
4386,CVS Pharmacy,592 Lancaster Hwy,Chester,SC,29706,34.70596,-81.19029,(803) 377-4137,pharmacy,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,09:00 AM - 09:00 PM
4026,CVS MinuteClinic,1300 Tiger Blvd.,Clemson,SC,29631,34.68902,-82.82612,(864) 653-6724,minuteclinic,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
3557,CVS Pharmacy,194 Jacobs Highway,Clinton,SC,29325,34.45707,-81.87793,(864) 833-5000,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,09:00 AM - 09:00 PM
5550,CVS MinuteClinic,4724 Charlotte Hwy.,Clover,SC,29710,35.11581,-81.06438,(803) 831-1911,minuteclinic,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
7036,CVS Pharmacy,690 Bethel St.,Clover,SC,29710,35.10823,-81.21504,(803) 222-1383,pharmacy,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM
1200,CVS Pharmacy,1002 Sams Crossing Rd.,Columbia,SC,29229,34.14069,-80.93861,(803) 788-0535,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
16556,CVS Pharmacy,134 Harbison Blvd,Columbia,SC,29212,34.06608,-81.16496,(803) 407-0328,pharmacy,,,
16662,CVS Pharmacy,10204 Two Notch Rd,Columbia,SC,29229,34.11759,-80.87686,(803) 788-0951,pharmacy,,,
17041,CVS Pharmacy,6090A Garners Ferry Rd,Columbia,SC,29209,33.98136,-80.96891,(803) 783-3752,pharmacy,,,
2250,CVS MinuteClinic,121 Clemson Rd,Columbia,SC,29229,34.09978,-80.85569,(803) 419-4002,minuteclinic,07:00 AM - 11:00 PM,07:00 AM - 12:00 AM,07:00 AM - 11:00 PM
2269,CVS Pharmacy,4310 Hardscrabble Road,Columbia,SC,29229,34.14139,-80.91253,(803) 865-6682,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
3850,CVS Pharmacy,"7749 Garners Ferry Rd,",Columbia,SC,29209,33.95601,-80.93098,(803) 776-6605,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
4114,CVS Pharmacy,3700 Two Notch Road,Columbia,SC,29204,34.04136,-80.99456,(803) 786-0158,pharmacy,08:00 AM - 09:00 PM,09:00 AM - 09:00 PM,09:00 AM - 09:00 PM
4156,CVS Pharmacy,100 Outlet Point Blvd.,Columbia,SC,29210,34.03262,-81.12492,(803) 772-0403,pharmacy,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM
5576,CVS Pharmacy,3312 Devine Street,Columbia,SC,29205,33.99696,-80.99366,(803) 748-8588,pharmacy,07:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
5596,CVS Pharmacy,4627 North Main Street,Columbia,SC,29203,34.04624,-81.03408,(803) 786-1106,pharmacy,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,09:00 AM - 07:00 PM
7011,CVS Pharmacy,4711-5 Forest Drive,Columbia,SC,29206,34.02061,-80.96803,(803) 787-0186,pharmacy,09:00 AM - 08:00 PM,09:00 AM - 06:00 PM,10:00 AM - 06:00 PM
7516,CVS Pharmacy,3595 Harden St,Columbia,SC,29203,34.02475,-81.03743,(803) 799-1217,pharmacy,09:00 AM - 08:00 PM,10:00 AM - 05:00 PM,10:00 AM - 05:00 PM
830,CVS MinuteClinic,900 Assembly St.,Columbia,SC,29201,33.99706,-81.03299,(803) 212-7016,minuteclinic,Open 24 Hours - Open 24 Hours,Open 24 Hours - Open 24 Hours,Open 24 Hours - Open 24 Hours
3851,CVS Pharmacy,707 Church Street,Conway,SC,29526,33.83727,-79.06047,(843) 248-6302,pharmacy,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,10:00 AM - 06:00 PM
7654,CVS MinuteClinic,2996 E. Hwy 501,Conway,SC,29526,33.77532,-78.98451,(843) 347-2613,minuteclinic,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
4657,CVS Pharmacy,102 Express Lane,Darlington,SC,29532,34.28428,-79.85908,(843) 395-6448,pharmacy,09:00 AM - 09:00 PM,09:00 AM - 07:00 PM,10:00 AM - 06:00 PM
3892,CVS Pharmacy,18252 Heritage Hwy,Denmark,SC,29042,33.32644,-81.13475,(803) 793-4213,pharmacy,09:00 AM - 09:00 PM,09:00 AM - 09:00 PM,09:00 AM - 09:00 PM
3843,CVS Pharmacy,1211 Hwy. 301 North,Dillon,SC,29536,34.42801,-79.36317,(843) 774-5616,pharmacy,08:00 AM - 08:00 PM,09:00 AM - 07:00 PM,10:00 AM - 06:00 PM
3533,CVS Pharmacy,1063 South Pendleton Street,Easley,SC,29642,34.81449,-82.60117,(864) 859-2564,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
4286,CVS MinuteClinic,5269 Calhoun Memorial Hwy,Easley,SC,29640,34.82489,-82.56244,(864) 859-7168,minuteclinic,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
7318,CVS Pharmacy,230 Apple Square Plaza,Edgefield,SC,29824,33.79763,-81.89099,(803) 637-3135,pharmacy,08:00 AM - 09:00 PM,09:00 AM - 07:00 PM,10:00 AM - 07:00 PM
16784,CVS Pharmacy,2791 David H Mcleod Blvd,Florence,SC,29501,34.19353,-79.83778,(843) 667-6891,pharmacy,,,
2353,CVS Pharmacy,800 Pamplico Highway,Florence,SC,29505,34.15831,-79.75422,(843) 292-0621,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,10:00 AM - 08:00 PM
4071,CVS Pharmacy,733 S. Irby St.,Florence,SC,29501,34.18412,-79.76773,(843) 665-4475,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
5470,CVS Pharmacy,3210 E Palmetto St,Florence,SC,29506,34.19543,-79.70305,(843) 662-3740,pharmacy,09:00 AM - 09:00 PM,09:00 AM - 08:00 PM,10:00 AM - 08:00 PM
7300,CVS Pharmacy,2501 Second Loop Rd.,Florence,SC,29501,34.17691,-79.81082,(843) 667-0134,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
7609,CVS Pharmacy,3306 West Palmetto St.,Florence,SC,29501,34.16763,-79.84545,(843) 317-9365,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
10787,CVS Pharmacy,1919 Springfield Parkway,Fort Mill,SC,29715,35.05572,-80.9386,(803) 650-4252,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
1571,CVS MinuteClinic,1740 Hwy 160 West,Fort Mill,SC,29708,35.0339,-80.97007,(803) 802-4424,minuteclinic,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
4287,CVS Pharmacy,510 Tom Hall St.,Fort Mill,SC,29715,35.00684,-80.93415,(803) 547-5586,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 09:00 PM
5542,CVS Pharmacy,203 N. Main St.,Fountain Inn,SC,29644,34.69454,-82.20141,(864) 862-4414,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
2555,CVS Pharmacy,229 West Buford St.,Gaffney,SC,29341,35.07302,-81.65233,(864) 489-3148,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 07:00 PM,08:00 AM - 07:00 PM
7359,CVS Pharmacy,405 N. Fraser St.,Georgetown,SC,29440,33.37587,-79.28822,(843) 527-2417,pharmacy,09:00 AM - 09:00 PM,09:00 AM - 08:00 PM,10:00 AM - 06:00 PM
6410,CVS Pharmacy,431 B St. James Ave Suite I,Goose Creek,SC,29445,33.02341,-80.05622,(843) 572-2606,pharmacy,09:00 AM - 09:00 PM,09:00 AM - 09:00 PM,10:00 AM - 06:00 PM
7568,CVS Pharmacy,1055 Red Bank Rd.,Goose Creek,SC,29445,32.97294,-80.01911,(843) 572-5707,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
16540,CVS Pharmacy,1112 Woodruff Rd,Greenville,SC,29607,34.83027,-82.30864,(864) 286-0867,pharmacy,,,
2190,CVS Pharmacy,1141 State Park Rd,Greenville,SC,29609,34.90473,-82.38761,(864) 240-7421,pharmacy,08:00 AM - 09:00 PM,08:00 AM - 10:00 PM,09:00 AM - 10:00 PM
2191,CVS Pharmacy,4102 Old Buncombe Road,Greenville,SC,29617,34.89455,-82.4316,(864) 371-3651,pharmacy,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,09:00 AM - 09:00 PM
2240,CVS Pharmacy,1509 Roper Mountain Road,Greenville,SC,29615,34.83669,-82.27915,(864) 213-1082,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
2246,CVS MinuteClinic,2210 Laurens Road,Greenville,SC,29607,34.83468,-82.35271,(864) 288-8280,minuteclinic,08:00 AM - 10:00 PM,08:00 AM - 11:00 PM,08:00 AM - 10:00 PM
2331,CVS Pharmacy,718 Mills Avenue,Greenville,SC,29605,34.82203,-82.41579,(864) 421-1586,pharmacy,07:00 AM - 12:00 AM,07:00 AM - 12:00 AM,07:00 AM - 12:00 AM
3203,CVS Pharmacy,35 South Main Street,Greenville,SC,29601,34.84976,-82.39906,(864) 370-4848,pharmacy,07:00 AM - 11:00 PM,07:00 AM - 11:00 PM,07:00 AM - 11:00 PM
4205,CVS Pharmacy,2401 E North St,Greenville,SC,29615,34.86933,-82.35769,(864) 244-1851,pharmacy,07:00 AM - 11:00 PM,07:00 AM - 11:00 PM,07:00 AM - 11:00 PM
5475,CVS Pharmacy,1200 East Butler Road,Greenville,SC,29607,34.81474,-82.27324,(864) 297-2501,pharmacy,07:00 AM - 10:00 PM,08:00 AM - 11:00 PM,08:00 AM - 10:00 PM
7348,CVS Pharmacy,2100 Augusta St.,Greenville,SC,29605,34.82424,-82.3944,(864) 255-3878,pharmacy,07:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
7397,CVS MinuteClinic,3901 Pelham Rd.,Greenville,SC,29615,34.86031,-82.26524,(864) 288-3672,minuteclinic,07:00 AM - 10:00 PM,07:00 AM - 10:00 PM,07:00 AM - 10:00 PM
4173,CVS Pharmacy,1302 Hwy 72-221 East,Greenwood,SC,29649,34.20872,-82.1454,(864) 223-1891,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
5579,CVS Pharmacy,1337 South Main Street,Greenwood,SC,29646,34.17721,-82.15013,(864) 223-7956,pharmacy,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM
7388,CVS Pharmacy,1942 Montague Avenue Ext.,Greenwood,SC,29649,34.22686,-82.19527,(864) 223-7679,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 09:00 PM
2189,CVS Pharmacy,821 S. Batesville Road,Greer,SC,29650,34.87293,-82.25423,(864) 879-1702,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
3802,CVS Pharmacy,702 North Main St.,Greer,SC,29651,34.94891,-82.22436,(864) 879-2146,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
4153,CVS Pharmacy,2446 Hudson Rd,Greer,SC,29650,34.89433,-82.28898,(864) 244-8893,pharmacy,09:00 AM - 10:00 PM,09:00 AM - 09:00 PM,09:00 AM - 09:00 PM
3861,CVS Pharmacy,705 Elm St. West,Hampton,SC,29924,32.87139,-81.11592,(803) 943-4446,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,09:00 AM - 09:00 PM
11255,CVS Pharmacy,40 D. Mark Cummings Rd.,Hardeeville,SC,29927,32.30838,-80.9756,(843) 208-2870,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
3821,CVS Pharmacy,2310 W.Bobo Newson Hwy.,Hartsville,SC,29550,34.36643,-80.12934,(843) 332-4191,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
7531,CVS Pharmacy,206 S. Main St./Po Box 901,Hemingway,SC,29554,33.7513,-79.44661,(843) 558-9455,pharmacy,09:00 AM - 08:00 PM,09:00 AM - 06:00 PM,10:00 AM - 06:00 PM
5566,CVS MinuteClinic,10 Pope Avenue,Hilton Head Island,SC,29928,32.15335,-80.76187,(843) 785-7786,minuteclinic,07:00 AM - 12:00 AM,07:00 AM - 12:00 AM,07:00 AM - 12:00 AM
7333,CVS Pharmacy,85 Mathews Dr,Hilton Head Island,SC,29926,32.21363,-80.70174,(843) 681-8363,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
5386,CVS Pharmacy,8523 Old State Road,Holly Hill,SC,29059,33.32338,-80.41347,(803) 496-3954,pharmacy,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,09:00 AM - 09:00 PM
7538,CVS Pharmacy,408-B East Greer Street,Honea Path,SC,29654,34.44475,-82.38567,(864) 369-2822,pharmacy,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM
17932,CVS Pharmacy,5345 Crossridge Blvd,Indian Land,SC,29707,34.96157,-80.85017,(803) 650-4472,pharmacy,,,
5479,CVS MinuteClinic,7697 Charlotte Hwy.,Indian Land,SC,29707,34.93552,-80.83704,(803) 396-1525,minuteclinic,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
4185,CVS Pharmacy,11211 Asheville Hwy.,Inman,SC,29349,35.03773,-82.07882,(864) 472-2831,pharmacy,09:00 AM - 09:00 PM,09:00 AM - 09:00 PM,10:00 AM - 06:00 PM
5549,CVS MinuteClinic,1008 Lake Murray Boulevard,Irmo,SC,29063,34.08996,-81.17457,(803) 749-3845,minuteclinic,Open 24 Hours - Open 24 Hours,Open 24 Hours - Open 24 Hours,Open 24 Hours - Open 24 Hours
7012,CVS MinuteClinic,1330 Dutch Fork Rd.,Irmo,SC,29063,34.12487,-81.23608,(803) 749-1666,minuteclinic,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
528,CVS Pharmacy,"3575 Maybank Hwy., Suite K",Johns Island,SC,29455,32.72109,-80.08014,(843) 559-0328,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
529,CVS Pharmacy,2803 Maybank Hwy,Johns Island,SC,29455,32.74262,-80.03832,(843) 559-0871,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
7384,CVS Pharmacy,120 North Longstreet St.,Kingstree,SC,29556,33.66409,-79.83322,(843) 354-5565,pharmacy,09:00 AM - 09:00 PM,09:00 AM - 10:00 PM,10:00 AM - 07:00 PM
3863,CVS Pharmacy,301 West Thomas St.,Lake City,SC,29560,33.87082,-79.76223,(843) 394-5434,pharmacy,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM
5476,CVS Pharmacy,1869 Great Falls Hwy.,Lancaster,SC,29720,34.69145,-80.7877,(803) 285-8491,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
7005,CVS MinuteClinic,333 Hwy 9 Bypass,Lancaster,SC,29720,34.73386,-80.76814,(803) 286-8421,minuteclinic,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
5590,CVS Pharmacy,303 East Rutherford Street,Landrum,SC,29356,35.176,-82.18662,(864) 457-4163,pharmacy,08:00 AM - 10:00 PM,09:00 AM - 10:00 PM,10:00 AM - 07:00 PM
17351,CVS Pharmacy,5119 Sunset Blvd,Lexington,SC,29072,34.0061,-81.19389,(803) 520-2859,pharmacy,,,
2497,CVS Pharmacy,2373 Augusta Hwy,Lexington,SC,29072,33.97939,-81.30262,(803) 951-0786,pharmacy,07:00 AM - 11:00 PM,07:00 AM - 11:00 PM,07:00 AM - 10:00 PM
5471,CVS Pharmacy,1071 S. Lake Dr.,Lexington,SC,29073,33.95339,-81.23253,(803) 957-0605,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
7334,CVS MinuteClinic,5608 Sunset Blvd.,Lexington,SC,29072,33.99419,-81.22746,(803) 957-5322,minuteclinic,Open 24 Hours - Open 24 Hours,Open 24 Hours - Open 24 Hours,Open 24 Hours - Open 24 Hours
5598,CVS Pharmacy,118 W. Main St.,Liberty,SC,29657,34.7878,-82.6941,(864) 843-2726,pharmacy,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,09:00 AM - 09:00 PM
5524,CVS Pharmacy,1370 Hwy 17,Little River,SC,29566,33.87264,-78.62171,(843) 249-7618,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
7040,CVS Pharmacy,2492 Hwy 9 East,Little River,SC,29566,33.88393,-78.68795,(843) 399-1726,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
1194,CVS Pharmacy,4767 Broad St.,Loris,SC,29569,34.06039,-78.88586,(843) 716-1220,pharmacy,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,10:00 AM - 07:00 PM
7505,CVS Pharmacy,101 Locust Street,Lyman,SC,29365,34.95504,-82.12746,(864) 439-1040,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
3597,CVS Pharmacy,119 West Boyce Street,Manning,SC,29102,33.69588,-80.21573,(803) 435-8804,pharmacy,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM
4150,CVS Pharmacy,700 N. Main St,Marion,SC,29571,34.18422,-79.39947,(843) 423-1021,pharmacy,09:00 AM - 09:00 PM,09:00 AM - 09:00 PM,09:00 AM - 09:00 PM
2194,CVS MinuteClinic,224 East Butler Road,Mauldin,SC,29662,34.78405,-82.29605,(864) 234-1282,minuteclinic,08:30 AM - 10:00 PM,08:00 AM - 10:00 PM,09:00 AM - 09:00 PM
4172,CVS Pharmacy,315 W Butler Road,Mauldin,SC,29662,34.77562,-82.31598,(864) 288-1847,pharmacy,07:00 AM - 10:00 PM,07:00 AM - 10:00 PM,07:00 AM - 10:00 PM
3834,CVS Pharmacy,100 Rembert Dennis Blvd,Moncks Corner,SC,29461,33.1867,-79.99942,(843) 761-8261,pharmacy,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM,08:00 AM - 09:00 PM
7061,CVS MinuteClinic,5895 Reidville Rd.,Moore,SC,29369,34.88642,-82.06608,(864) 486-6990,minuteclinic,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
11003,CVS Pharmacy,225 Faison Road,Mount Pleasant,SC,29466,32.87561,-79.77176,(843) 972-6530,pharmacy,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM,08:00 AM - 10:00 PM
