product_id,sku,name,brand,category,subcategory,price,unit_cost,weight_oz,is_store_brand,is_rx,popularity_score,avg_units_per_store_per_week,rx_generic_name,rx_therapeutic_class,rx_days_supply
8941,089289774758,"Move Free Advanced Plus MSM Joint Health Tablets, 250 CT Family Size",Move Free,Vitamins & Supplements,Tablets,116.12,44.09,31.3,False,False,0.3543,1.79,,,
8942,046105342386,"Move Free Advanced Plus MSM Joint Health Tablets, 400 CT",Move Free,Vitamins & Supplements,Tablets,70.37,34.64,24.8,False,False,0.3302,2.29,,,
8943,091741944074,"Move Free Advanced Plus MSM Joint Health Tablets, 400 CT Max Pack",Move Free,Vitamins & Supplements,Tablets,182.96,64.54,58.0,False,False,0.2507,4.62,,,
8944,001584830878,"Move Free Advanced Plus MSM Joint Health Tablets, 60 CT",Move Free,Vitamins & Supplements,Tablets,21.99,9.49,4.4,False,False,0.3451,3.35,,,
8945,074326359012,"Move Free Advanced Plus MSM Joint Health Tablets, 60 CT Bonus Size",Move Free,Vitamins & Supplements,Tablets,36.28,15.17,6.5,False,False,0.269,4.82,,,
8946,000302243198,"Move Free Ultra Triple Action Joint Supplement Tablets, 100 CT",Move Free,Vitamins & Supplements,Tablets,45.98,19.16,6.8,False,False,0.4532,12.19,,,
8947,020535605990,"Move Free Ultra Triple Action Joint Supplement Tablets, 100 CT Bulk Pack",Move Free,Vitamins & Supplements,Tablets,160.93,79.76,21.4,False,False,0.3848,1.9,,,
8948,039615834328,"Move Free Ultra Triple Action Joint Supplement Tablets, 200 CT",Move Free,Vitamins & Supplements,Tablets,62.07,31.22,12.8,False,False,0.3977,4.85,,,
8949,009337076627,"Move Free Ultra Triple Action Joint Supplement Tablets, 200 CT Stock Up Size",Move Free,Vitamins & Supplements,Tablets,148.97,79.84,27.6,False,False,0.33,3.73,,,
8950,088338673158,"Move Free Ultra Triple Action Joint Supplement Tablets, 30 CT",Move Free,Vitamins & Supplements,Tablets,22.99,9.85,2.6,False,False,0.4507,5.35,,,
8951,029338204911,"Move Free Ultra Triple Action Joint Supplement Tablets, 30 CT Value Size",Move Free,Vitamins & Supplements,Tablets,41.38,18.28,4.2,False,False,0.4079,6.76,,,
8952,047189489035,"Move Free Ultra Triple Action Joint Supplement Tablets, 60 CT",Move Free,Vitamins & Supplements,Tablets,35.63,17.25,4.4,False,False,0.4249,6.97,,,
8953,063786314297,"Move Free Ultra Triple Action Joint Supplement Tablets, 60 CT Bonus Size",Move Free,Vitamins & Supplements,Tablets,58.79,21.97,6.5,False,False,0.3658,3.49,,,
8954,002657729242,"Nature Made Apple Cider Vinegar Gummies, 120 CT",Nature Made,Vitamins & Supplements,Gummies,16.48,6.28,8.0,False,False,0.3858,3.38,,,
8955,048549449706,"Nature Made Apple Cider Vinegar Gummies, 120 CT Bonus Size",Nature Made,Vitamins & Supplements,Gummies,27.19,9.81,11.9,False,False,0.3243,1.56,,,
8956,014819199893,"Nature Made Apple Cider Vinegar Gummies, 250 CT",Nature Made,Vitamins & Supplements,Gummies,26.38,9.91,15.8,False,False,0.3552,2.07,,,
8957,058864607323,"Nature Made Apple Cider Vinegar Gummies, 250 CT Bonus Size",Nature Made,Vitamins & Supplements,Gummies,43.53,19.48,23.5,False,False,0.2733,2.17,,,
8958,056793949163,"Nature Made Apple Cider Vinegar Gummies, 400 CT",Nature Made,Vitamins & Supplements,Gummies,35.17,17.88,24.8,False,False,0.3421,2.32,,,
8959,036576581278,"Nature Made Apple Cider Vinegar Gummies, 400 CT Bonus Size",Nature Made,Vitamins & Supplements,Gummies,58.03,20.7,36.8,False,False,0.2502,1.97,,,
8960,057193759710,"Nature Made Apple Cider Vinegar Gummies, 60 CT",Nature Made,Vitamins & Supplements,Gummies,10.99,4.63,4.4,False,False,0.3966,2.47,,,
8961,082354200558,"Nature Made Apple Cider Vinegar Gummies, 60 CT Max Pack",Nature Made,Vitamins & Supplements,Gummies,28.57,13.97,10.3,False,False,0.3341,4.95,,,
8962,035481539688,"Nature Made Ashwagandha Gummies, 120 CT",Nature Made,Vitamins & Supplements,Gummies,19.48,6.98,8.0,False,False,0.3278,4.93,,,
8963,067427360001,"Nature Made Ashwagandha Gummies, 120 CT Max Pack",Nature Made,Vitamins & Supplements,Gummies,50.65,18.1,18.7,False,False,0.2401,2.64,,,
8964,043015348828,"Nature Made Ashwagandha Gummies, 250 CT",Nature Made,Vitamins & Supplements,Gummies,31.18,13.85,15.8,False,False,0.3528,1.29,,,
8965,003367146954,"Nature Made Ashwagandha Gummies, 250 CT Jumbo Pack",Nature Made,Vitamins & Supplements,Gummies,87.3,37.85,39.8,False,False,0.2569,2.24,,,
8966,070938368114,"Nature Made Ashwagandha Gummies, 400 CT",Nature Made,Vitamins & Supplements,Gummies,41.57,22.34,24.8,False,False,0.3123,4.17,,,
8967,044407125447,"Nature Made Ashwagandha Gummies, 400 CT Bulk Pack",Nature Made,Vitamins & Supplements,Gummies,145.5,67.33,78.1,False,False,0.2303,4.2,,,
8968,057600172712,"Nature Made Ashwagandha Gummies, 60 CT",Nature Made,Vitamins & Supplements,Gummies,12.99,6.62,4.4,False,False,0.3681,1.44,,,
8969,098274865463,"Nature Made Ashwagandha Gummies, 60 CT Value Size",Nature Made,Vitamins & Supplements,Gummies,23.38,8.93,7.1,False,False,0.305,3.2,,,
8970,083425697055,"Nature Made B-Complex with Vitamin C Caplets, 120 CT",Nature Made,Vitamins & Supplements,Caplets,14.98,5.99,8.0,False,False,0.3754,3.65,,,
8971,053154040101,"Nature Made B-Complex with Vitamin C Caplets, 120 CT Bulk Pack",Nature Made,Vitamins & Supplements,Caplets,52.43,19.33,25.2,False,False,0.2973,3.54,,,
8972,029665084705,"Nature Made B-Complex with Vitamin C Caplets, 250 CT",Nature Made,Vitamins & Supplements,Caplets,23.98,10.68,15.8,False,False,0.4061,11.79,,,
8973,022063993570,"Nature Made B-Complex with Vitamin C Caplets, 250 CT Max Pack",Nature Made,Vitamins & Supplements,Caplets,62.35,31.62,37.0,False,False,0.334,4.37,,,
8974,056364614216,"Nature Made B-Complex with Vitamin C Caplets, 400 CT",Nature Made,Vitamins & Supplements,Caplets,31.97,13.27,24.8,False,False,0.3491,2.75,,,
8975,038908471790,"Nature Made B-Complex with Vitamin C Caplets, 400 CT Jumbo Pack",Nature Made,Vitamins & Supplements,Caplets,89.52,38.59,62.5,False,False,0.3017,4.62,,,
8976,008619168418,"Nature Made B-Complex with Vitamin C Caplets, 60 CT",Nature Made,Vitamins & Supplements,Caplets,9.99,3.83,4.4,False,False,0.4179,4.79,,,
8977,051123613844,"Nature Made B-Complex with Vitamin C Caplets, 60 CT Value Size",Nature Made,Vitamins & Supplements,Caplets,17.98,9.81,7.1,False,False,0.3593,3.6,,,
8978,097831452603,"Nature Made Biotin 10000mcg Softgels, 120 CT",Nature Made,Vitamins & Supplements,Softgels,17.98,8.65,8.0,False,False,0.3591,3.53,,,
8979,047935625885,"Nature Made Biotin 10000mcg Softgels, 120 CT Club Pack",Nature Made,Vitamins & Supplements,Softgels,53.94,22.81,21.6,False,False,0.3025,2.18,,,
8980,069984484770,"Nature Made Biotin 10000mcg Softgels, 250 CT",Nature Made,Vitamins & Supplements,Softgels,28.78,12.49,15.8,False,False,0.3312,3.78,,,
8981,078645586371,"Nature Made Biotin 10000mcg Softgels, 250 CT Family Size",Nature Made,Vitamins & Supplements,Softgels,63.32,25.31,31.3,False,False,0.2499,1.02,,,
8982,068998544548,"Nature Made Biotin 10000mcg Softgels, 400 CT",Nature Made,Vitamins & Supplements,Softgels,38.37,15.4,24.8,False,False,0.2942,2.48,,,
8983,069683862176,"Nature Made Biotin 10000mcg Softgels, 400 CT Jumbo Pack",Nature Made,Vitamins & Supplements,Softgels,107.44,55.04,62.5,False,False,0.2094,2.36,,,
8984,056332455506,"Nature Made Biotin 10000mcg Softgels, 60 CT",Nature Made,Vitamins & Supplements,Softgels,11.99,4.99,4.4,False,False,0.2851,1.5,,,
8985,065452017747,"Nature Made Biotin 10000mcg Softgels, 60 CT Family Size",Nature Made,Vitamins & Supplements,Softgels,26.38,11.39,8.7,False,False,0.243,3.82,,,
8986,049184128766,"Nature Made Biotin 1000mcg Softgels, 120 CT",Nature Made,Vitamins & Supplements,Softgels,11.98,5.22,8.0,False,False,0.4475,9.0,,,
8987,086403024942,"Nature Made Biotin 1000mcg Softgels, 120 CT Bonus Size",Nature Made,Vitamins & Supplements,Softgels,19.77,8.85,11.9,False,False,0.3614,3.16,,,
8988,006270316377,"Nature Made Biotin 1000mcg Softgels, 250 CT",Nature Made,Vitamins & Supplements,Softgels,19.18,9.79,15.8,False,False,0.4099,6.74,,,
8989,069563608146,"Nature Made Biotin 1000mcg Softgels, 250 CT Economy Pack",Nature Made,Vitamins & Supplements,Softgels,47.95,24.39,35.6,False,False,0.3582,1.93,,,
8990,025717008835,"Nature Made Biotin 1000mcg Softgels, 400 CT",Nature Made,Vitamins & Supplements,Softgels,25.57,9.65,24.8,False,False,0.4318,7.92,,,
8991,067406189043,"Nature Made Biotin 1000mcg Softgels, 400 CT Club Pack",Nature Made,Vitamins & Supplements,Softgels,76.71,41.98,67.0,False,False,0.3904,3.31,,,
8992,080258402177,"Nature Made Biotin 1000mcg Softgels, 60 CT",Nature Made,Vitamins & Supplements,Softgels,7.99,3.76,4.4,False,False,0.433,6.15,,,
8993,023571543721,"Nature Made Biotin 1000mcg Softgels, 60 CT Bonus Size",Nature Made,Vitamins & Supplements,Softgels,13.18,6.78,6.5,False,False,0.3588,1.14,,,
8994,032546834832,"Nature Made Biotin 5000mcg Softgels, 120 CT",Nature Made,Vitamins & Supplements,Softgels,14.98,6.8,8.0,False,False,0.3639,3.78,,,
8995,045400870976,"Nature Made Biotin 5000mcg Softgels, 120 CT Super Size",Nature Made,Vitamins & Supplements,Softgels,29.21,15.04,14.0,False,False,0.2741,2.6,,,
8996,075909226349,"Nature Made Biotin 5000mcg Softgels, 250 CT",Nature Made,Vitamins & Supplements,Softgels,23.98,10.2,15.8,False,False,0.3486,3.64,,,
8997,097069244025,"Nature Made Biotin 5000mcg Softgels, 250 CT Max Pack",Nature Made,Vitamins & Supplements,Softgels,62.35,32.04,37.0,False,False,0.2765,1.57,,,
8998,039980249246,"Nature Made Biotin 5000mcg Softgels, 400 CT",Nature Made,Vitamins & Supplements,Softgels,31.97,17.33,24.8,False,False,0.3289,4.56,,,
8999,032740172136,"Nature Made Biotin 5000mcg Softgels, 400 CT Stock Up Size",Nature Made,Vitamins & Supplements,Softgels,76.73,35.49,53.6,False,False,0.2545,1.73,,,
9000,031748153215,"Nature Made Biotin 5000mcg Softgels, 60 CT",Nature Made,Vitamins & Supplements,Softgels,9.99,4.87,4.4,False,False,0.3887,1.6,,,
9001,090877598267,"Nature Made Biotin 5000mcg Softgels, 60 CT Max Pack",Nature Made,Vitamins & Supplements,Softgels,25.97,12.02,10.3,False,False,0.311,2.5,,,
9002,070095101425,"Nature Made Burpless Fish Oil 1200mg Softgels, 120 CT",Nature Made,Vitamins & Supplements,Softgels,22.48,9.38,8.0,False,False,0.4049,3.28,,,
9003,044817798293,"Nature Made Burpless Fish Oil 1200mg Softgels, 120 CT Bonus Size",Nature Made,Vitamins & Supplements,Softgels,37.09,13.75,11.9,False,False,0.3344,4.09,,,
9004,001908590754,"Nature Made Burpless Fish Oil 1200mg Softgels, 250 CT",Nature Made,Vitamins & Supplements,Softgels,35.98,12.86,15.8,False,False,0.4205,10.72,,,
9005,099331555341,"Nature Made Burpless Fish Oil 1200mg Softgels, 250 CT Max Pack",Nature Made,Vitamins & Supplements,Softgels,93.55,49.88,37.0,False,False,0.3466,1.1,,,
9006,007937451707,"Nature Made Burpless Fish Oil 1200mg Softgels, 400 CT",Nature Made,Vitamins & Supplements,Softgels,47.97,23.71,24.8,False,False,0.3909,4.82,,,
9007,052243281876,"Nature Made Burpless Fish Oil 1200mg Softgels, 400 CT Club Pack",Nature Made,Vitamins & Supplements,Softgels,143.91,69.89,67.0,False,False,0.3269,1.69,,,
9008,071426017637,"Nature Made Burpless Fish Oil 1200mg Softgels, 60 CT",Nature Made,Vitamins & Supplements,Softgels,14.99,5.41,4.4,False,False,0.3927,3.34,,,
9009,009417514438,"Nature Made Burpless Fish Oil 1200mg Softgels, 60 CT Super Size",Nature Made,Vitamins & Supplements,Softgels,29.23,11.45,7.7,False,False,0.328,2.24,,,
9010,001931198637,"Nature Made Calcium 600mg + D3 + Minerals Tablets, 120 CT",Nature Made,Vitamins & Supplements,Tablets,16.48,5.88,8.0,False,False,0.4118,8.24,,,
9011,053593480391,"Nature Made Calcium 600mg + D3 + Minerals Tablets, 120 CT Bulk Pack",Nature Made,Vitamins & Supplements,Tablets,57.68,25.67,25.2,False,False,0.3317,1.65,,,
9012,004706966394,"Nature Made Calcium 600mg + D3 + Minerals Tablets, 250 CT",Nature Made,Vitamins & Supplements,Tablets,26.38,9.84,15.8,False,False,0.3882,1.73,,,
9013,013204580049,"Nature Made Calcium 600mg + D3 + Minerals Tablets, 250 CT Economy Pack",Nature Made,Vitamins & Supplements,Tablets,65.95,24.06,35.6,False,False,0.2887,3.6,,,
9014,057013550114,"Nature Made Calcium 600mg + D3 + Minerals Tablets, 400 CT",Nature Made,Vitamins & Supplements,Tablets,35.17,17.13,24.8,False,False,0.4209,12.06,,,
9015,005152421437,"Nature Made Calcium 600mg + D3 + Minerals Tablets, 400 CT Bonus Size",Nature Made,Vitamins & Supplements,Tablets,58.03,29.8,36.8,False,False,0.3316,3.35,,,
9016,014502070584,"Nature Made Calcium 600mg + D3 + Minerals Tablets, 60 CT",Nature Made,Vitamins & Supplements,Tablets,10.99,5.24,4.4,False,False,0.4459,13.07,,,
9017,026460737584,"Nature Made Calcium 600mg + D3 + Minerals Tablets, 60 CT Max Pack",Nature Made,Vitamins & Supplements,Tablets,28.57,14.23,10.3,False,False,0.3842,1.63,,,
9018,097703611602,"Nature Made Calcium 600mg + Vitamin D3 Tablets, 120 CT",Nature Made,Vitamins & Supplements,Tablets,13.48,7.2,8.0,False,False,0.4802,12.4,,,
9019,094936773985,"Nature Made Calcium 600mg + Vitamin D3 Tablets, 120 CT Max Pack",Nature Made,Vitamins & Supplements,Tablets,35.05,16.54,18.7,False,False,0.4162,4.35,,,
9020,003247710404,"Nature Made Calcium 600mg + Vitamin D3 Tablets, 250 CT",Nature Made,Vitamins & Supplements,Tablets,21.58,11.22,15.8,False,False,0.4973,5.69,,,
9021,055625622779,"Nature Made Calcium 600mg + Vitamin D3 Tablets, 250 CT Club Pack",Nature Made,Vitamins & Supplements,Tablets,64.74,28.88,42.7,False,False,0.4176,4.92,,,
9022,093448520063,"Nature Made Calcium 600mg + Vitamin D3 Tablets, 400 CT",Nature Made,Vitamins & Supplements,Tablets,28.77,15.36,24.8,False,False,0.5142,3.51,,,
9023,030689432199,"Nature Made Calcium 600mg + Vitamin D3 Tablets, 400 CT Bulk Pack",Nature Made,Vitamins & Supplements,Tablets,100.69,36.36,78.1,False,False,0.4235,9.71,,,
9024,083737117838,"Nature Made Calcium 600mg + Vitamin D3 Tablets, 400 CT Max Pack",Nature Made,Vitamins & Supplements,Tablets,74.8,39.41,58.0,False,False,0.4591,9.13,,,
9025,089239432691,"Nature Made Calcium 600mg + Vitamin D3 Tablets, 60 CT",Nature Made,Vitamins & Supplements,Tablets,8.99,4.32,4.4,False,False,0.4879,8.33,,,
9026,005616991490,"Nature Made Calcium 600mg + Vitamin D3 Tablets, 60 CT Jumbo Pack",Nature Made,Vitamins & Supplements,Tablets,25.17,10.22,11.1,False,False,0.4389,8.45,,,
9027,067972774735,"Nature Made CoQ10 100mg Softgels, 120 CT",Nature Made,Vitamins & Supplements,Softgels,23.98,8.65,8.0,False,False,0.4503,6.43,,,
9028,013188460368,"Nature Made CoQ10 100mg Softgels, 120 CT Stock Up Size",Nature Made,Vitamins & Supplements,Softgels,57.55,26.58,17.3,False,False,0.3732,2.96,,,
9029,082304059069,"Nature Made CoQ10 100mg Softgels, 250 CT",Nature Made,Vitamins & Supplements,Softgels,38.38,17.59,15.8,False,False,0.3823,4.56,,,
9030,068375595170,"Nature Made CoQ10 100mg Softgels, 250 CT Economy Pack",Nature Made,Vitamins & Supplements,Softgels,95.95,48.73,35.6,False,False,0.3351,4.56,,,
9031,083659556913,"Nature Made CoQ10 100mg Softgels, 400 CT",Nature Made,Vitamins & Supplements,Softgels,51.17,27.46,24.8,False,False,0.3954,1.25,,,
9032,086848410836,"Nature Made CoQ10 100mg Softgels, 400 CT Economy Pack",Nature Made,Vitamins & Supplements,Softgels,127.93,49.73,55.8,False,False,0.3176,1.64,,,
9033,059337539646,"Nature Made CoQ10 100mg Softgels, 60 CT",Nature Made,Vitamins & Supplements,Softgels,15.99,7.71,4.4,False,False,0.4481,12.97,,,
9034,023444916355,"Nature Made CoQ10 100mg Softgels, 60 CT Super Size",Nature Made,Vitamins & Supplements,Softgels,31.18,15.57,7.7,False,False,0.4021,3.31,,,
9035,084136595593,"Nature Made CoQ10 200mg Softgels, 120 CT",Nature Made,Vitamins & Supplements,Softgels,34.48,12.61,8.0,False,False,0.377,4.99,,,
9036,074059751770,"Nature Made CoQ10 200mg Softgels, 120 CT Family Size",Nature Made,Vitamins & Supplements,Softgels,75.86,32.94,15.8,False,False,0.3356,3.31,,,
9037,075816244313,"Nature Made CoQ10 200mg Softgels, 250 CT",Nature Made,Vitamins & Supplements,Softgels,55.18,19.9,15.8,False,False,0.33,2.16,,,
9038,077364149867,"Nature Made CoQ10 200mg Softgels, 250 CT Club Pack",Nature Made,Vitamins & Supplements,Softgels,165.54,71.71,42.7,False,False,0.268,2.68,,,
9039,040704437375,"Nature Made CoQ10 200mg Softgels, 400 CT",Nature Made,Vitamins & Supplements,Softgels,73.57,33.15,24.8,False,False,0.3138,2.3,,,
9040,067474727123,"Nature Made CoQ10 200mg Softgels, 400 CT Value Size",Nature Made,Vitamins & Supplements,Softgels,132.43,65.97,40.2,False,False,0.2354,2.08,,,
9041,003351510884,"Nature Made CoQ10 200mg Softgels, 60 CT",Nature Made,Vitamins & Supplements,Softgels,22.99,9.92,4.4,False,False,0.3766,4.38,,,
9042,073007081679,"Nature Made CoQ10 200mg Softgels, 60 CT Super Size",Nature Made,Vitamins & Supplements,Softgels,44.83,19.43,7.7,False,False,0.2822,3.77,,,
9043,096873424968,"Nature Made Elderberry 100mg Gummies, 120 CT",Nature Made,Vitamins & Supplements,Gummies,17.98,6.36,8.0,False,False,0.4039,8.12,,,
9044,033380575851,"Nature Made Elderberry 100mg Gummies, 120 CT Bonus Size",Nature Made,Vitamins & Supplements,Gummies,29.67,15.31,11.9,False,False,0.3086,2.06,,,
9045,015482572471,"Nature Made Elderberry 100mg Gummies, 250 CT",Nature Made,Vitamins & Supplements,Gummies,28.78,10.97,15.8,False,False,0.392,3.51,,,
9046,028352309497,"Nature Made Elderberry 100mg Gummies, 250 CT Super Size",Nature Made,Vitamins & Supplements,Gummies,56.12,29.93,27.7,False,False,0.3261,5.0,,,
9047,023408456323,"Nature Made Elderberry 100mg Gummies, 400 CT",Nature Made,Vitamins & Supplements,Gummies,38.37,14.79,24.8,False,False,0.4412,8.53,,,
9048,088979992847,"Nature Made Elderberry 100mg Gummies, 400 CT Economy Pack",Nature Made,Vitamins & Supplements,Gummies,95.92,42.26,55.8,False,False,0.3655,2.86,,,
9049,056806636424,"Nature Made Elderberry 100mg Gummies, 60 CT",Nature Made,Vitamins & Supplements,Gummies,11.99,4.8,4.4,False,False,0.4514,8.94,,,
9050,045100907316,"Nature Made Elderberry 100mg Gummies, 60 CT Club Pack",Nature Made,Vitamins & Supplements,Gummies,35.97,19.11,11.9,False,False,0.3751,2.04,,,
9051,012383733222,"Nature Made Elderberry with Vitamin C & Zinc Gummies, 120 CT",Nature Made,Vitamins & Supplements,Gummies,20.98,9.2,8.0,False,False,0.4244,12.73,,,
9052,009479854688,"Nature Made Elderberry with Vitamin C & Zinc Gummies, 120 CT Max Pack",Nature Made,Vitamins & Supplements,Gummies,54.55,26.72,18.7,False,False,0.3254,2.09,,,
9053,082852104167,"Nature Made Elderberry with Vitamin C & Zinc Gummies, 250 CT",Nature Made,Vitamins & Supplements,Gummies,33.58,13.89,15.8,False,False,0.4242,8.62,,,
9054,077776370583,"Nature Made Elderberry with Vitamin C & Zinc Gummies, 250 CT Economy Pack",Nature Made,Vitamins & Supplements,Gummies,83.95,42.4,35.6,False,False,0.3454,1.21,,,
9055,037665827055,"Nature Made Elderberry with Vitamin C & Zinc Gummies, 400 CT",Nature Made,Vitamins & Supplements,Gummies,44.77,19.56,24.8,False,False,0.3729,1.57,,,
9056,006705283052,"Nature Made Elderberry with Vitamin C & Zinc Gummies, 400 CT Bonus Size",Nature Made,Vitamins & Supplements,Gummies,73.87,34.94,36.8,False,False,0.306,3.0,,,
9057,063684578463,"Nature Made Elderberry with Vitamin C & Zinc Gummies, 60 CT",Nature Made,Vitamins & Supplements,Gummies,13.99,6.17,4.4,False,False,0.432,14.06,,,
9058,047378604782,"Nature Made Elderberry with Vitamin C & Zinc Gummies, 60 CT Bonus Size",Nature Made,Vitamins & Supplements,Gummies,23.08,10.6,6.5,False,False,0.3436,1.62,,,
9059,083968440163,"Nature Made Evening Primrose Oil 1000mg Softgels, 120 CT",Nature Made,Vitamins & Supplements,Softgels,17.98,8.17,8.0,False,False,0.2246,4.18,,,
9060,054606866812,"Nature Made Evening Primrose Oil 1000mg Softgels, 120 CT Stock Up Size",Nature Made,Vitamins & Supplements,Softgels,43.15,16.28,17.3,False,False,0.1731,1.65,,,
9061,083970206320,"Nature Made Evening Primrose Oil 1000mg Softgels, 250 CT",Nature Made,Vitamins & Supplements,Softgels,28.78,10.92,15.8,False,False,0.2644,2.6,,,
9062,058685984344,"Nature Made Evening Primrose Oil 1000mg Softgels, 250 CT Bonus Size",Nature Made,Vitamins & Supplements,Softgels,47.49,23.46,23.5,False,False,0.1658,1.5,,,
9063,095389020657,"Nature Made Evening Primrose Oil 1000mg Softgels, 400 CT",Nature Made,Vitamins & Supplements,Softgels,38.37,19.23,24.8,False,False,0.1955,0.74,,,
9064,068765342308,"Nature Made Evening Primrose Oil 1000mg Softgels, 400 CT Bulk Pack",Nature Made,Vitamins & Supplements,Softgels,134.29,58.75,78.1,False,False,0.1314,0.3,,,
9065,067091539802,"Nature Made Evening Primrose Oil 1000mg Softgels, 60 CT",Nature Made,Vitamins & Supplements,Softgels,11.99,4.67,4.4,False,False,0.271,2.97,,,
9066,083276224141,"Nature Made Evening Primrose Oil 1000mg Softgels, 60 CT Family Size",Nature Made,Vitamins & Supplements,Softgels,26.38,12.64,8.7,False,False,0.198,1.9,,,
9067,008660214669,"Nature Made Extra Strength Vitamin D3 125mcg (5000 IU) Gummies, 120 CT",Nature Made,Vitamins & Supplements,Gummies,17.98,6.41,8.0,False,False,0.3911,2.55,,,
9068,077918302489,"Nature Made Extra Strength Vitamin D3 125mcg (5000 IU) Gummies, 120 CT Value Size",Nature Made,Vitamins & Supplements,Gummies,32.36,15.97,13.0,False,False,0.321,3.17,,,
9069,032731455224,"Nature Made Extra Strength Vitamin D3 125mcg (5000 IU) Gummies, 250 CT",Nature Made,Vitamins & Supplements,Gummies,28.78,10.13,15.8,False,False,0.3628,1.81,,,
9070,022458236145,"Nature Made Extra Strength Vitamin D3 125mcg (5000 IU) Gummies, 250 CT Club Pack",Nature Made,Vitamins & Supplements,Gummies,86.34,42.13,42.7,False,False,0.2846,4.85,,,
9071,054616369440,"Nature Made Extra Strength Vitamin D3 125mcg (5000 IU) Gummies, 400 CT",Nature Made,Vitamins & Supplements,Gummies,38.37,16.51,24.8,False,False,0.351,2.22,,,
9072,056745962394,"Nature Made Extra Strength Vitamin D3 125mcg (5000 IU) Gummies, 400 CT Stock Up Size",Nature Made,Vitamins & Supplements,Gummies,92.09,40.92,53.6,False,False,0.2706,4.48,,,
9073,028316126399,"Nature Made Extra Strength Vitamin D3 125mcg (5000 IU) Gummies, 60 CT",Nature Made,Vitamins & Supplements,Gummies,11.99,6.21,4.4,False,False,0.3935,3.54,,,
9074,044366515440,"Nature Made Extra Strength Vitamin D3 125mcg (5000 IU) Gummies, 60 CT Max Pack",Nature Made,Vitamins & Supplements,Gummies,31.17,11.81,10.3,False,False,0.3365,3.33,,,
9075,025119950008,"Nature Made Fish Oil 1000mg Softgels, 120 CT",Nature Made,Vitamins & Supplements,Softgels,14.98,5.81,8.0,False,False,0.5269,4.48,,,
9076,047101623356,"Nature Made Fish Oil 1000mg Softgels, 120 CT Economy Pack",Nature Made,Vitamins & Supplements,Softgels,37.45,14.41,18.0,False,False,0.4464,12.14,,,
9077,021426150285,"Nature Made Fish Oil 1000mg Softgels, 120 CT Family Size",Nature Made,Vitamins & Supplements,Softgels,32.96,13.27,15.8,False,False,0.4661,9.68,,,
9078,049495959790,"Nature Made Fish Oil 1000mg Softgels, 250 CT",Nature Made,Vitamins & Supplements,Softgels,23.98,10.12,15.8,False,False,0.5759,14.8,,,
9079,097052440311,"Nature Made Fish Oil 1000mg Softgels, 250 CT Max Pack",Nature Made,Vitamins & Supplements,Softgels,62.35,30.21,37.0,False,False,0.4805,6.24,,,
9080,063932967056,"Nature Made Fish Oil 1000mg Softgels, 250 CT Stock Up Size",Nature Made,Vitamins & Supplements,Softgels,57.55,29.79,34.1,False,False,0.5167,12.5,,,
9081,033259687685,"Nature Made Fish Oil 1000mg Softgels, 400 CT",Nature Made,Vitamins & Supplements,Softgels,31.97,11.73,24.8,False,False,0.5693,10.25,,,
9082,043408848393,"Nature Made Fish Oil 1000mg Softgels, 400 CT Bonus Size",Nature Made,Vitamins & Supplements,Softgels,52.75,28.77,36.8,False,False,0.4984,9.68,,,
9083,069233626616,"Nature Made Fish Oil 1000mg Softgels, 400 CT Family Size",Nature Made,Vitamins & Supplements,Softgels,70.33,28.3,49.1,False,False,0.4922,3.24,,,
9084,049493884087,"Nature Made Fish Oil 1000mg Softgels, 60 CT",Nature Made,Vitamins & Supplements,Softgels,9.99,4.38,4.4,False,False,0.525,14.17,,,
9085,005617164923,"Nature Made Fish Oil 1000mg Softgels, 60 CT Bonus Size",Nature Made,Vitamins & Supplements,Softgels,16.48,6.16,6.5,False,False,0.4376,3.01,,,
9086,030517770721,"Nature Made Fish Oil 1000mg Softgels, 60 CT Family Size",Nature Made,Vitamins & Supplements,Softgels,21.98,9.95,8.7,False,False,0.4607,11.69,,,
9087,078156541753,"Nature Made Fish Oil 1200mg Omega-3 Softgels, 120 CT",Nature Made,Vitamins & Supplements,Softgels,20.98,9.02,8.0,False,False,0.5294,13.47,,,
9088,077088094931,"Nature Made Fish Oil 1200mg Omega-3 Softgels, 120 CT Bulk Pack",Nature Made,Vitamins & Supplements,Softgels,73.43,27.21,25.2,False,False,0.4468,5.05,,,
9089,010809071507,"Nature Made Fish Oil 1200mg Omega-3 Softgels, 120 CT Max Pack",Nature Made,Vitamins & Supplements,Softgels,54.55,24.32,18.7,False,False,0.4718,10.79,,,
9090,025085902469,"Nature Made Fish Oil 1200mg Omega-3 Softgels, 250 CT",Nature Made,Vitamins & Supplements,Softgels,33.58,16.62,15.8,False,False,0.5257,3.66,,,
9091,012524699998,"Nature Made Fish Oil 1200mg Omega-3 Softgels, 250 CT Club Pack",Nature Made,Vitamins & Supplements,Softgels,100.74,51.92,42.7,False,False,0.4661,3.7,,,
9092,086920326185,"Nature Made Fish Oil 1200mg Omega-3 Softgels, 250 CT Super Size",Nature Made,Vitamins & Supplements,Softgels,65.48,25.88,27.7,False,False,0.4799,8.1,,,
9093,027553852535,"Nature Made Fish Oil 1200mg Omega-3 Softgels, 400 CT",Nature Made,Vitamins & Supplements,Softgels,44.77,20.58,24.8,False,False,0.5012,7.48,,,
